81, 5474, 574, 1300, 156, 25, 155, 536, 450, 55, 914, 27, 56, 33, 0, 86, 113, 53, 41, 1260, 6049, 129, 586, 526, 489, 44, 1111, 70, 38, 51, 29, 2, 202, 28, 105, 86, 565, 67, 119, 19, 2, 14, 44, 67, 7, 110, 2, 5, 3, 0, 7, 13, 5, 6, 37, 170, 3, 15, 14, 12, 0, 20, 2, 2, 2, 1, 0, 4, 0, 3, 1, 1002, 109, 242, 34, 8, 25, 100, 73, 9, 137, 3, 9, 7, 0, 19, 23, 10, 3, 105, 469, 16, 47, 37, 35, 6, 79, 9, 3, 8, 5, 2, 11, 4, 9, 13, 5324, 1620, 153, 350, 0, 659.0, 133.0, 14.0, 29.0, 0.0, 1608.0, 81.0, 56.0, 22.0, 0.0, 1
75, 5461, 559, 1282, 213, 35, 131, 514, 413, 38, 984, 50, 85, 28, 1, 82, 102, 53, 65, 1258, 6148, 120, 613, 533, 559, 48, 1189, 84, 34, 64, 33, 6, 192, 35, 113, 79, 1459, 141, 315, 54, 3, 31, 118, 123, 14, 282, 7, 21, 6, 0, 22, 31, 16, 19, 438, 2003, 38, 230, 202, 177, 28, 336, 38, 12, 25, 12, 2, 72, 19, 39, 24, 1836, 237, 442, 65, 14, 46, 177, 176, 14, 311, 10, 32, 13, 0, 28, 26, 47, 19, 158, 701, 13, 81, 74, 54, 5, 85, 6, 5, 8, 6, 0, 22, 8, 11, 14, 5342, 1633, 137, 373, 0, 1495.0, 361.0, 37.0, 106.0, 0.0, 3713.0, 220.0, 53.0, 15.0, 0.0, 1
86, 5416, 516, 1266, 210, 36, 75, 476, 427, 51, 858, 39, 69, 37, 1, 114, 96, 115, 61, 1087, 5966, 98, 504, 432, 540, 64, 1157, 62, 36, 42, 53, 2, 180, 32, 89, 88, 1154, 112, 249, 47, 8, 18, 92, 70, 6, 191, 10, 9, 9, 0, 23, 21, 37, 21, 168, 732, 16, 88, 76, 55, 14, 74, 12, 9, 16, 8, 0, 29, 6, 10, 11, 1512, 158, 329, 51, 11, 47, 177, 138, 19, 317, 4, 13, 13, 0, 22, 38, 13, 12, 244, 1024, 18, 96, 84, 62, 6, 130, 12, 5, 12, 8, 1, 50, 5, 27, 20, 5414, 1490, 150, 347, 0, 911.0, 269.0, 29.0, 52.0, 0.0, 2114.0, 1214.0, 86.0, 193.0, 0.0, 1
62, 5365, 573, 1272, 173, 24, 119, 534, 535, 49, 906, 24, 47, 43, 1, 92, 147, 85, 37, 1330, 6226, 134, 717, 629, 681, 79, 1000, 75, 61, 50, 48, 6, 214, 34, 127, 95, 2220, 217, 523, 78, 9, 25, 184, 213, 21, 361, 8, 19, 23, 1, 44, 70, 52, 16, 683, 3256, 85, 384, 330, 400, 39, 489, 41, 40, 25, 30, 3, 104, 13, 61, 44, 1847, 235, 450, 64, 12, 40, 211, 158, 11, 309, 18, 20, 16, 0, 31, 32, 27, 17, 430, 2003, 39, 209, 181, 212, 19, 255, 22, 21, 29, 11, 0, 78, 10, 45, 29, 5314, 1621, 171, 425, 0, 1806.0, 488.0, 65.0, 82.0, 0.0, 2017.0, 125.0, 39.0, 21.0, 0.0, 1
76, 5463, 649, 1358, 197, 23, 183, 617, 503, 42, 909, 37, 76, 45, 1, 81, 119, 25, 36, 1333, 6228, 163, 675, 630, 689, 62, 1076, 74, 36, 53, 40, 4, 183, 24, 141, 80, 1014, 115, 242, 35, 3, 45, 129, 93, 7, 190, 11, 8, 7, 0, 13, 27, 3, 6, 483, 2083, 45, 240, 219, 239, 27, 314, 34, 15, 19, 13, 1, 70, 5, 53, 34, 185, 11, 34, 4, 1, 0, 17, 19, 0, 41, 2, 8, 1, 0, 3, 2, 1, 2, 271, 1166, 28, 135, 122, 113, 12, 123, 14, 10, 11, 7, 1, 28, 5, 30, 15, 5264, 1768, 153, 458, 3, 1536.0, 215.0, 29.0, 141.0, 1.0, 271.0, 503.0, 22.0, 94.0, 0.0, 1
60, 5467, 543, 1303, 200, 20, 109, 507, 467, 44, 868, 31, 67, 29, 0, 86, 127, 57, 37, 1352, 6326, 154, 747, 684, 770, 69, 937, 86, 52, 66, 48, 8, 218, 21, 130, 78, 2235, 207, 519, 85, 10, 28, 180, 162, 18, 340, 12, 23, 12, 0, 38, 41, 32, 18, 566, 2746, 65, 331, 300, 349, 30, 426, 27, 23, 33, 23, 2, 96, 8, 58, 40, 1416, 138, 317, 43, 12, 23, 111, 108, 19, 259, 9, 19, 8, 0, 21, 33, 19, 11, 570, 2608, 53, 295, 237, 251, 17, 362, 34, 22, 24, 14, 1, 83, 15, 62, 52, 5310, 1740, 137, 424, 0, 2115.0, 178.0, 40.0, 70.0, 0.0, 991.0, 130.0, 53.0, 16.0, 0.0, 1
72, 5207, 472, 1220, 187, 18, 91, 440, 420, 62, 762, 26, 83, 33, 0, 87, 112, 49, 53, 1232, 5877, 123, 519, 457, 534, 92, 846, 73, 34, 43, 40, 4, 184, 26, 124, 78, 2811, 261, 657, 96, 8, 56, 245, 261, 46, 375, 20, 21, 21, 0, 45, 73, 30, 35, 215, 1017, 23, 110, 94, 115, 14, 134, 14, 13, 16, 11, 0, 27, 3, 28, 16, 2589, 212, 563, 74, 9, 54, 249, 193, 17, 450, 15, 53, 17, 1, 53, 65, 17, 17, 695, 3054, 57, 338, 295, 265, 37, 414, 49, 12, 22, 17, 1, 111, 14, 63, 57, 5238, 1771, 132, 426, 0, 2556.0, 731.0, 72.0, 128.0, 0.0, 4153.0, 1396.0, 103.0, 262.0, 2.0, 1
71, 5592, 680, 1429, 205, 29, 158, 636, 471, 26, 793, 32, 40, 43, 0, 91, 125, 60, 68, 1532, 6383, 172, 826, 746, 602, 67, 883, 49, 31, 87, 39, 3, 241, 39, 149, 85, 924, 88, 235, 33, 4, 10, 82, 46, 2, 136, 2, 15, 5, 0, 22, 20, 13, 13, 433, 1694, 48, 252, 222, 196, 19, 250, 15, 14, 39, 6, 2, 62, 13, 38, 27, 2325, 278, 560, 90, 10, 55, 261, 235, 20, 434, 19, 8, 15, 0, 42, 55, 20, 9, 1064, 4309, 103, 497, 448, 335, 57, 465, 40, 32, 27, 22, 0, 162, 23, 105, 73, 4399, 1896, 139, 480, 2, 582.0, 419.0, 36.0, 85.0, 0.0, 1523.0, 237.0, 54.0, 25.0, 0.0, 1
77, 5474, 662, 1395, 201, 19, 131, 616, 432, 31, 756, 26, 56, 31, 0, 91, 135, 79, 68, 1419, 6104, 138, 694, 611, 479, 67, 650, 70, 56, 20, 34, 6, 213, 23, 124, 89, 945, 106, 202, 22, 2, 19, 85, 81, 5, 154, 2, 16, 6, 0, 17, 22, 6, 14, 457, 1825, 55, 255, 228, 177, 29, 169, 23, 21, 12, 16, 3, 60, 4, 46, 30, 935, 97, 231, 32, 3, 23, 115, 98, 11, 148, 4, 13, 9, 0, 9, 22, 3, 3, 932, 3940, 68, 455, 420, 369, 23, 499, 39, 19, 33, 23, 7, 150, 28, 83, 55, 4333, 1861, 146, 421, 0, 1278.0, 389.0, 55.0, 94.0, 0.0, 616.0, 137.0, 11.0, 12.0, 0.0, 1
79, 5404, 688, 1409, 201, 25, 153, 643, 525, 36, 667, 24, 64, 40, 2, 92, 145, 106, 89, 1395, 6156, 136, 703, 613, 599, 78, 800, 67, 40, 51, 35, 9, 230, 30, 117, 77, 1021, 117, 246, 35, 5, 31, 102, 95, 9, 112, 6, 4, 6, 0, 14, 27, 18, 11, 422, 1718, 41, 235, 204, 146, 19, 201, 17, 9, 17, 12, 0, 72, 12, 32, 37, 654, 66, 138, 16, 5, 4, 51, 48, 1, 72, 3, 5, 4, 0, 16, 17, 4, 4, 298, 1314, 26, 154, 135, 127, 18, 188, 14, 11, 10, 4, 2, 39, 8, 30, 25, 4305, 1754, 134, 419, 0, 1166.0, 292.0, 34.0, 84.0, 0.0, 1001.0, 1726.0, 101.0, 293.0, 0.0, 1
81, 5412, 615, 1423, 189, 38, 85, 567, 479, 42, 631, 11, 67, 60, 1, 84, 143, 75, 69, 1361, 6025, 80, 615, 553, 533, 48, 928, 77, 47, 41, 32, 7, 201, 45, 124, 69, 1549, 166, 380, 44, 5, 45, 193, 154, 17, 224, 1, 13, 24, 1, 25, 44, 15, 10, 350, 1453, 23, 163, 146, 106, 8, 183, 15, 9, 7, 11, 0, 50, 11, 32, 19, 1839, 190, 448, 78, 7, 24, 182, 240, 27, 236, 14, 20, 18, 1, 34, 44, 10, 9, 636, 2783, 39, 269, 231, 220, 16, 320, 27, 25, 15, 15, 4, 97, 13, 61, 41, 4297, 1712, 120, 426, 3, 2441.0, 242.0, 34.0, 136.0, 2.0, 2947.0, 204.0, 56.0, 21.0, 0.0, 1
71, 5491, 676, 1476, 221, 46, 100, 631, 531, 31, 688, 34, 94, 54, 0, 89, 153, 87, 87, 1441, 6213, 136, 739, 661, 550, 64, 876, 82, 38, 47, 27, 8, 247, 38, 116, 77, 2141, 231, 554, 94, 8, 40, 260, 193, 13, 256, 9, 39, 19, 0, 39, 74, 14, 26, 645, 2820, 81, 343, 311, 222, 26, 464, 33, 18, 24, 13, 6, 120, 16, 32, 27, 1723, 201, 438, 64, 9, 47, 204, 171, 12, 387, 5, 9, 18, 0, 30, 41, 19, 19, 662, 2626, 68, 328, 290, 224, 33, 351, 28, 20, 17, 10, 3, 114, 15, 55, 38, 4360, 1705, 129, 385, 0, 2092.0, 546.0, 60.0, 117.0, 0.0, 1485.0, 876.0, 87.0, 145.0, 0.0, 1
69, 5365, 639, 1400, 223, 45, 106, 596, 488, 31, 698, 26, 92, 40, 2, 86, 124, 64, 63, 1397, 6068, 100, 694, 621, 568, 38, 739, 73, 49, 56, 28, 7, 199, 48, 106, 80, 1558, 188, 416, 71, 16, 32, 184, 150, 12, 195, 4, 25, 10, 0, 21, 51, 12, 7, 191, 902, 15, 108, 102, 113, 11, 145, 22, 12, 13, 7, 0, 28, 8, 12, 9, 1766, 241, 421, 67, 9, 55, 210, 299, 22, 276, 12, 17, 17, 0, 19, 38, 81, 43, 63, 243, 6, 31, 28, 29, 2, 33, 5, 0, 6, 2, 0, 8, 0, 8, 4, 4221, 1766, 123, 370, 0, 736.0, 561.0, 42.0, 71.0, 0.0, 1210.0, 537.0, 47.0, 91.0, 0.0, 1
81, 5376, 760, 1388, 206, 29, 138, 707, 657, 31, 786, 42, 70, 60, 2, 114, 122, 143, 90, 1502, 6236, 138, 805, 727, 570, 32, 781, 62, 65, 44, 23, 5, 281, 35, 124, 73, 1835, 283, 458, 82, 9, 62, 255, 244, 9, 335, 14, 14, 20, 2, 45, 38, 71, 50, 467, 1871, 46, 251, 223, 148, 11, 213, 16, 13, 8, 7, 0, 78, 17, 33, 25, 1314, 174, 331, 58, 15, 15, 130, 114, 4, 148, 4, 28, 11, 0, 21, 27, 31, 22, 549, 2209, 58, 291, 263, 196, 14, 207, 40, 13, 11, 8, 2, 99, 14, 59, 34, 4297, 1641, 132, 393, 0, 2385.0, 288.0, 55.0, 125.0, 0.0, 978.0, 195.0, 45.0, 18.0, 0.0, 1
79, 5470, 738, 1517, 221, 40, 89, 692, 617, 51, 625, 37, 60, 74, 1, 92, 165, 118, 58, 1519, 6221, 137, 807, 741, 552, 37, 843, 51, 54, 59, 32, 4, 230, 40, 118, 65, 620, 75, 134, 17, 5, 14, 87, 64, 13, 108, 2, 4, 11, 0, 15, 25, 2, 10, 369, 1442, 40, 204, 186, 125, 15, 198, 14, 20, 16, 8, 1, 70, 10, 23, 20, 268, 38, 57, 11, 1, 3, 28, 34, 0, 84, 1, 11, 3, 0, 7, 5, 16, 2, 343, 1484, 32, 162, 147, 107, 15, 246, 19, 8, 8, 1, 1, 68, 8, 22, 18, 4282, 1714, 104, 386, 0, 222.0, 156.0, 12.0, 29.0, 0.0, 207.0, 72.0, 2.0, 2.0, 0.0, 1
52, 3507, 431, 922, 150, 21, 39, 397, 343, 31, 379, 13, 46, 43, 0, 54, 91, 119, 37, 989, 4003, 67, 442, 401, 311, 15, 569, 33, 37, 30, 10, 2, 169, 18, 76, 58, 1138, 124, 292, 51, 3, 14, 124, 77, 10, 118, 3, 20, 12, 0, 20, 34, 10, 11, 226, 796, 26, 112, 103, 56, 6, 101, 10, 13, 4, 0, 0, 37, 3, 14, 12, 496, 57, 124, 26, 4, 3, 39, 28, 4, 81, 2, 18, 3, 0, 7, 9, 8, 1, 327, 1337, 18, 148, 131, 99, 9, 138, 9, 4, 4, 5, 7, 57, 8, 28, 17, 2793, 1156, 87, 240, 3, 893.0, 514.0, 27.0, 91.0, 0.0, 195.0, 70.0, 7.0, 12.0, 0.0, 1
78, 5559, 683, 1458, 225, 32, 109, 639, 651, 48, 625, 35, 74, 40, 0, 90, 143, 151, 68, 1433, 6307, 122, 748, 670, 589, 32, 882, 56, 66, 56, 22, 8, 242, 37, 107, 76, 1245, 133, 309, 51, 11, 22, 157, 86, 3, 130, 10, 25, 14, 0, 23, 37, 40, 24, 250, 1224, 25, 146, 139, 146, 5, 170, 11, 14, 9, 8, 3, 43, 6, 19, 14, 2120, 247, 548, 95, 11, 51, 260, 195, 33, 316, 12, 24, 12, 1, 37, 43, 18, 29, 231, 992, 30, 132, 108, 91, 5, 96, 8, 12, 8, 4, 3, 39, 5, 17, 18, 4406, 1740, 124, 338, 0, 1131.0, 535.0, 47.0, 95.0, 0.0, 2617.0, 792.0, 57.0, 143.0, 0.0, 1
70, 5476, 704, 1451, 249, 31, 86, 659, 605, 38, 691, 29, 48, 64, 0, 85, 146, 109, 71, 1531, 6219, 120, 785, 710, 529, 61, 794, 43, 54, 54, 31, 6, 287, 39, 141, 83, 2269, 286, 579, 100, 8, 36, 227, 239, 8, 314, 12, 21, 21, 0, 32, 57, 54, 31, 718, 2919, 65, 393, 355, 250, 27, 329, 26, 27, 34, 7, 1, 128, 17, 68, 45, 1420, 190, 379, 65, 21, 30, 135, 142, 12, 264, 8, 13, 9, 0, 19, 16, 69, 37, 239, 1021, 19, 122, 112, 98, 8, 132, 10, 11, 9, 7, 0, 38, 7, 31, 26, 4323, 1790, 122, 462, 0, 2012.0, 785.0, 63.0, 134.0, 0.0, 2546.0, 582.0, 57.0, 125.0, 0.0, 1
75, 5643, 761, 1498, 222, 39, 123, 704, 600, 34, 815, 27, 37, 67, 1, 98, 137, 126, 77, 1523, 6360, 141, 766, 694, 545, 47, 803, 55, 73, 46, 27, 11, 236, 40, 134, 98, 254, 21, 61, 7, 1, 1, 27, 25, 3, 46, 1, 2, 3, 0, 3, 8, 2, 0, 553, 2167, 44, 295, 271, 188, 14, 258, 20, 23, 11, 14, 4, 94, 17, 48, 35, 582, 55, 125, 19, 2, 8, 56, 41, 5, 128, 0, 7, 6, 0, 10, 10, 18, 6, 154, 561, 7, 73, 60, 37, 10, 84, 11, 2, 3, 3, 1, 21, 1, 19, 16, 4399, 1717, 146, 441, 0, 283.0, 104.0, 9.0, 12.0, 0.0, 258.0, 420.0, 25.0, 73.0, 0.0, 1
60, 5527, 729, 1465, 254, 31, 116, 689, 492, 26, 817, 15, 38, 48, 1, 89, 139, 132, 72, 1556, 6262, 170, 861, 776, 547, 45, 702, 61, 70, 46, 43, 7, 281, 41, 124, 93, 1255, 142, 319, 64, 2, 18, 138, 110, 12, 205, 2, 13, 9, 0, 13, 23, 3, 4, 1071, 4383, 129, 595, 543, 380, 37, 511, 43, 48, 32, 28, 4, 195, 31, 82, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 872, 3611, 111, 491, 457, 330, 12, 444, 23, 29, 26, 17, 4, 157, 24, 70, 34, 4261, 1700, 141, 419, 0, 1836.0, 359.0, 37.0, 112.0, 0.0, 82.0, 103.0, 8.0, 14.0, 0.0, 1
84, 5702, 831, 1620, 270, 45, 157, 775, 456, 26, 944, 24, 56, 49, 1, 101, 129, 141, 54, 1548, 6439, 167, 841, 736, 605, 34, 744, 55, 60, 63, 57, 13, 262, 20, 125, 103, 50, 4, 9, 4, 0, 0, 7, 3, 0, 12, 0, 1, 1, 0, 2, 0, 0, 0, 430, 1757, 49, 252, 228, 191, 10, 158, 12, 15, 18, 24, 1, 66, 6, 36, 27, 339, 43, 70, 15, 1, 14, 32, 45, 0, 82, 3, 7, 0, 0, 2, 6, 1, 0, 283, 1162, 43, 138, 121, 124, 11, 179, 9, 8, 14, 3, 2, 41, 9, 19, 18, 4345, 1704, 157, 405, 0, 55.0, 97.0, 10.0, 9.0, 0.0, 683.0, 92.0, 12.0, 10.0, 0.0, 1
61, 5606, 742, 1476, 267, 30, 187, 691, 489, 30, 977, 31, 44, 42, 0, 84, 103, 140, 54, 1566, 6395, 219, 957, 835, 606, 28, 849, 56, 60, 74, 50, 12, 271, 31, 104, 107, 1507, 205, 361, 61, 14, 28, 128, 172, 4, 241, 6, 26, 8, 0, 28, 23, 55, 27, 798, 3183, 116, 514, 469, 319, 12, 380, 27, 31, 48, 22, 8, 138, 18, 47, 46, 654, 64, 155, 20, 1, 18, 61, 32, 2, 100, 3, 9, 4, 0, 8, 16, 3, 4, 333, 1441, 33, 174, 146, 141, 22, 168, 8, 14, 15, 10, 4, 57, 11, 32, 22, 4268, 1628, 153, 351, 0, 1554.0, 590.0, 40.0, 107.0, 0.0, 66.0, 73.0, 5.0, 4.0, 0.0, 1
78, 5505, 666, 1435, 235, 28, 134, 629, 416, 43, 866, 37, 36, 51, 1, 73, 108, 97, 50, 1501, 6145, 120, 731, 663, 442, 28, 812, 70, 40, 36, 38, 38, 246, 42, 104, 74, 3050, 377, 797, 130, 17, 58, 324, 239, 24, 460, 23, 18, 31, 1, 40, 61, 58, 30, 266, 998, 20, 157, 142, 96, 10, 102, 19, 11, 9, 11, 11, 50, 10, 17, 15, 2455, 263, 608, 110, 15, 39, 216, 276, 22, 438, 10, 17, 21, 0, 31, 48, 55, 29, 289, 1295, 33, 139, 133, 116, 15, 180, 16, 18, 7, 8, 0, 59, 4, 17, 15, 4301, 1685, 124, 352, 0, 2799.0, 1036.0, 90.0, 276.0, 0.0, 2680.0, 453.0, 70.0, 87.0, 0.0, 1
73, 5463, 604, 1340, 221, 26, 127, 567, 499, 52, 934, 35, 72, 41, 1, 60, 109, 74, 51, 1423, 6128, 107, 654, 589, 452, 36, 844, 58, 48, 43, 24, 17, 234, 39, 101, 85, 2708, 315, 629, 106, 12, 79, 298, 258, 34, 486, 22, 23, 22, 1, 25, 47, 42, 24, 398, 1558, 31, 200, 188, 135, 14, 150, 11, 15, 14, 7, 1, 75, 13, 36, 17, 1447, 166, 345, 67, 7, 32, 160, 141, 16, 261, 8, 13, 9, 0, 18, 32, 28, 12, 97, 456, 12, 59, 52, 53, 13, 95, 4, 4, 3, 4, 0, 21, 1, 5, 8, 4359, 1750, 118, 330, 0, 3574.0, 382.0, 59.0, 149.0, 0.0, 2733.0, 98.0, 64.0, 27.0, 0.0, 1
77, 5485, 732, 1465, 266, 41, 110, 675, 458, 33, 836, 29, 54, 61, 0, 81, 122, 107, 52, 1491, 6184, 163, 737, 676, 518, 38, 860, 50, 50, 50, 40, 8, 265, 30, 125, 67, 1756, 206, 439, 91, 9, 42, 214, 143, 16, 358, 11, 6, 21, 0, 25, 41, 18, 16, 429, 1852, 46, 212, 203, 165, 11, 233, 14, 19, 19, 14, 1, 79, 8, 28, 17, 544, 57, 125, 18, 9, 7, 50, 54, 5, 103, 2, 2, 2, 0, 5, 11, 4, 7, 155, 735, 10, 68, 62, 53, 1, 81, 9, 3, 4, 7, 4, 17, 5, 14, 8, 4281, 1648, 117, 381, 0, 2013.0, 275.0, 37.0, 95.0, 0.0, 487.0, 42.0, 4.0, 8.0, 0.0, 1
57, 5470, 576, 1390, 236, 26, 79, 546, 449, 24, 888, 43, 62, 46, 0, 72, 146, 84, 58, 1551, 6231, 110, 759, 678, 441, 61, 862, 59, 69, 48, 39, 6, 279, 38, 126, 97, 1975, 199, 454, 72, 9, 16, 173, 195, 8, 368, 17, 34, 17, 0, 30, 32, 31, 18, 874, 3517, 67, 442, 395, 248, 32, 535, 35, 47, 28, 17, 4, 168, 20, 56, 51, 855, 81, 178, 26, 5, 13, 67, 70, 6, 185, 3, 20, 1, 0, 12, 20, 12, 11, 664, 2710, 74, 360, 334, 284, 16, 387, 32, 26, 25, 14, 5, 126, 16, 37, 27, 4324, 1712, 149, 408, 0, 2306.0, 408.0, 47.0, 103.0, 0.0, 1328.0, 279.0, 19.0, 29.0, 0.0, 1
76, 5620, 674, 1495, 227, 24, 127, 637, 448, 46, 885, 45, 42, 44, 2, 69, 140, 144, 67, 1507, 6330, 159, 746, 671, 566, 31, 890, 56, 56, 53, 34, 12, 245, 27, 154, 95, 951, 116, 231, 28, 4, 13, 87, 116, 13, 192, 4, 8, 8, 1, 10, 27, 25, 18, 589, 2346, 77, 324, 302, 210, 7, 296, 19, 19, 20, 15, 5, 85, 11, 60, 32, 1057, 110, 235, 48, 5, 24, 102, 156, 8, 250, 6, 14, 8, 0, 12, 34, 2, 4, 675, 2782, 53, 334, 304, 267, 23, 373, 36, 27, 22, 10, 1, 114, 21, 52, 40, 4410, 1727, 141, 468, 4, 849.0, 325.0, 41.0, 35.0, 0.0, 35.0, 101.0, 11.0, 5.0, 0.0, 1
76, 5619, 790, 1547, 264, 31, 141, 747, 488, 57, 843, 49, 39, 72, 0, 73, 131, 159, 55, 1591, 6384, 182, 813, 735, 591, 53, 888, 48, 41, 41, 39, 5, 278, 21, 132, 91, 2030, 215, 523, 87, 7, 32, 222, 139, 15, 274, 18, 14, 17, 0, 39, 51, 21, 14, 784, 3136, 105, 411, 373, 315, 27, 401, 20, 21, 18, 22, 2, 146, 13, 60, 42, 2007, 210, 492, 74, 5, 36, 194, 174, 8, 267, 7, 46, 20, 0, 30, 59, 20, 24, 638, 2912, 64, 324, 295, 275, 30, 456, 39, 26, 26, 26, 6, 125, 16, 56, 38, 4334, 1661, 148, 452, 0, 1552.0, 701.0, 72.0, 170.0, 0.0, 2816.0, 350.0, 42.0, 248.0, 0.0, 1
66, 4022, 679, 1165, 240, 20, 167, 647, 382, 40, 629, 18, 33, 38, 0, 55, 80, 131, 48, 1097, 4488, 94, 562, 494, 404, 28, 666, 25, 36, 58, 41, 6, 194, 22, 99, 59, 198, 27, 42, 11, 2, 7, 25, 28, 1, 48, 0, 3, 1, 0, 2, 3, 4, 1, 339, 1280, 31, 204, 182, 146, 8, 166, 9, 14, 17, 12, 0, 65, 5, 27, 20, 628, 75, 150, 24, 3, 13, 71, 62, 5, 140, 2, 27, 4, 0, 13, 13, 6, 2, 463, 1964, 49, 233, 210, 161, 24, 278, 18, 18, 14, 14, 6, 96, 13, 38, 27, 3056, 1290, 90, 314, 0, 84.0, 94.0, 14.0, 8.0, 0.0, 303.0, 85.0, 13.0, 9.0, 0.0, 1
100, 5028, 840, 1461, 279, 23, 207, 803, 542, 40, 766, 35, 31, 48, 2, 53, 128, 132, 53, 1261, 5512, 135, 607, 554, 445, 16, 926, 32, 44, 48, 45, 5, 266, 18, 120, 62, 555, 73, 123, 24, 0, 30, 96, 75, 8, 110, 4, 4, 6, 0, 3, 17, 3, 4, 348, 1357, 34, 196, 180, 134, 5, 192, 10, 13, 19, 8, 1, 88, 9, 30, 16, 2714, 355, 752, 141, 17, 57, 349, 238, 15, 450, 26, 35, 23, 0, 47, 72, 21, 11, 641, 2641, 86, 331, 302, 208, 7, 400, 25, 26, 19, 13, 6, 123, 16, 44, 28, 3902, 1597, 101, 389, 0, 1000.0, 123.0, 9.0, 96.0, 0.0, 1991.0, 2901.0, 93.0, 560.0, 0.0, 1
99, 5681, 952, 1665, 335, 23, 218, 904, 671, 44, 844, 43, 34, 57, 0, 82, 164, 160, 50, 1530, 6245, 173, 769, 700, 484, 42, 1033, 39, 46, 49, 39, 3, 317, 25, 132, 74, 2975, 466, 839, 155, 12, 106, 438, 292, 21, 396, 23, 20, 29, 0, 48, 81, 103, 26, 327, 1276, 43, 180, 162, 108, 15, 174, 9, 14, 6, 3, 0, 82, 8, 28, 8, 2306, 323, 656, 118, 18, 70, 324, 216, 30, 377, 13, 16, 22, 0, 39, 56, 46, 26, 468, 1966, 55, 240, 217, 165, 23, 364, 22, 12, 20, 15, 2, 96, 14, 40, 23, 4357, 1764, 124, 420, 0, 2769.0, 711.0, 70.0, 183.0, 0.0, 1646.0, 373.0, 26.0, 87.0, 0.0, 1
86, 5556, 868, 1589, 301, 22, 220, 810, 617, 39, 955, 37, 45, 49, 0, 70, 152, 118, 59, 1528, 6260, 181, 815, 749, 575, 53, 1036, 45, 52, 59, 51, 3, 276, 28, 134, 66, 2303, 337, 611, 115, 11, 70, 295, 182, 9, 393, 18, 16, 18, 0, 24, 60, 56, 29, 585, 2254, 78, 325, 301, 206, 14, 333, 19, 24, 26, 20, 1, 91, 14, 61, 21, 2807, 431, 805, 137, 16, 78, 365, 297, 24, 509, 24, 20, 33, 0, 38, 71, 60, 35, 912, 3778, 103, 472, 441, 361, 27, 626, 31, 27, 36, 46, 3, 175, 18, 72, 38, 4277, 1728, 106, 414, 0, 1417.0, 916.0, 46.0, 153.0, 0.0, 2352.0, 1824.0, 132.0, 218.0, 0.0, 1
89, 5616, 850, 1530, 334, 30, 198, 811, 630, 35, 1061, 41, 30, 59, 0, 60, 123, 143, 60, 1552, 6393, 171, 779, 722, 563, 48, 1037, 43, 49, 35, 67, 5, 303, 29, 123, 66, 1150, 149, 281, 64, 7, 30, 138, 124, 12, 209, 8, 6, 12, 0, 13, 25, 22, 12, 309, 1256, 32, 168, 160, 122, 10, 192, 10, 15, 5, 16, 2, 52, 10, 21, 16, 2086, 261, 567, 108, 5, 52, 254, 159, 16, 307, 15, 15, 20, 1, 35, 68, 23, 9, 745, 3103, 102, 437, 398, 287, 18, 494, 33, 37, 41, 24, 5, 147, 15, 62, 35, 4380, 1727, 110, 396, 0, 863.0, 555.0, 33.0, 103.0, 0.0, 1052.0, 1156.0, 38.0, 303.0, 0.0, 1
97, 5634, 1009, 1629, 309, 32, 209, 960, 743, 41, 1099, 55, 54, 67, 1, 67, 136, 147, 50, 1503, 6374, 197, 860, 789, 634, 55, 1120, 41, 39, 54, 54, 3, 299, 30, 130, 54, 265, 22, 61, 3, 1, 5, 40, 32, 1, 61, 1, 3, 1, 0, 1, 6, 2, 2, 385, 1558, 56, 260, 239, 180, 20, 257, 11, 13, 13, 15, 2, 78, 6, 27, 17, 690, 95, 184, 37, 8, 18, 80, 69, 9, 152, 1, 17, 5, 0, 6, 12, 5, 5, 1222, 4947, 137, 685, 619, 476, 27, 800, 46, 33, 60, 41, 3, 237, 18, 110, 61, 4351, 1739, 106, 418, 0, 184.0, 115.0, 9.0, 11.0, 0.0, 3291.0, 405.0, 53.0, 355.0, 0.0, 1
67, 5517, 758, 1507, 278, 59, 142, 704, 388, 40, 944, 46, 70, 52, 0, 86, 125, 146, 90, 1664, 6471, 181, 967, 861, 609, 66, 913, 82, 78, 82, 41, 22, 280, 54, 118, 111, 1682, 214, 418, 68, 14, 37, 196, 124, 8, 294, 15, 13, 10, 0, 21, 35, 46, 30, 558, 2034, 57, 356, 328, 210, 28, 284, 27, 32, 37, 14, 8, 91, 17, 36, 38, 1537, 193, 386, 57, 12, 31, 170, 216, 20, 270, 8, 15, 15, 0, 18, 23, 26, 19, 222, 811, 19, 122, 114, 56, 6, 92, 10, 8, 4, 4, 3, 29, 9, 15, 6, 5380, 1795, 196, 401, 0, 1686.0, 312.0, 61.0, 86.0, 0.0, 1257.0, 851.0, 69.0, 125.0, 0.0, 1
